id,product_unit_id,actor_id,actor_organization_id,event_type,location_label,latitude,longitude,timestamp,event_hash,previous_event_hash,tx_hash,chain_status,idempotency_key,metadata,created_at
257,51,5,8,received,Los Angeles Port Terminal,33.7406,-118.2706,2024-05-31 21:00:00+00,8210b0d91b006a690f58b8ceff635ddc388b377832f5d98c38a659c9b57118e5,5c67de11f4a9262f13b108911de648fcc3f95c8dca378f7db08dedcfb4dc2954,,pending,unit-51-received-20240531T210000-2398,"{""dock"": ""D4"", ""condition"": ""good""}",2024-05-31 21:00:00+00
258,51,24,6,sold,,,,2024-06-02 08:00:00+00,79eaac63a428e9f48500b516fcc565f1a10323ef15ca55781710ea9b465c486b,8210b0d91b006a690f58b8ceff635ddc388b377832f5d98c38a659c9b57118e5,0x642cb0447f7e5784cc39f1a9ddc95d2d1670b36730637315aedb04dc68344866,confirmed,unit-51-sold-20240602T080000-1982,"{""order_id"": ""ORD83608"", ""channel"": ""wholesale""}",2024-06-02 08:00:00+00
259,52,25,6,received,Chicago Regional Warehouse,41.8781,-87.6298,2024-07-08 10:00:00+00,357c01ee79a186533174909ae96dae725868d80e1a5c138e5b712742957a944f,c7e28c6fd4d00d28c1aa1558cb0ec5e97b8418808276fc46391de2ec3dfffb11,0xf846f029348aea01e6781c53acce4d121dbf21dbe7171a9574afba5798a0af86,confirmed,unit-52-received-20240708T100000-4625,{},2024-07-08 10:00:00+00
260,52,4,7,manufactured,Hamburg Container Yard,53.5511,9.9937,2024-12-09 00:00:00+00,46b8177e5920b6114b4754cc4670f2254cdf4b3e1318e40a4b16e67e7f89b912,0000000000000000000000000000000000000000000000000000000000000000,,simulated,unit-52-manufactured-20241209T000000-1842,"{""batch_no"": ""B6119"", ""line"": ""B""}",2024-12-09 00:02:00+00
261,52,4,10,inspected,Mexico City Assembly Plant,19.4326,-99.1332,2024-12-10 07:00:00+00,45315d610e0c7fc2e48cdcba0cde0c455c11b14911725f5bb539c3f1ff46ea0b,46b8177e5920b6114b4754cc4670f2254cdf4b3e1318e40a4b16e67e7f89b912,0xf272cd50391117700cb050379d907b6a28a08b2e5b6bb2f5fa1edaafe9ef0d95,confirmed,unit-52-inspected-20241210T070000-3535,"{""inspector_notes"": ""passed"", ""score"": 97.7}",2024-12-10 07:01:00+00
262,52,12,9,shipped,Hamburg Container Yard,53.5511,9.9937,2024-12-10 12:00:00+00,739b429758968f23553efe62d02f20e60461ccd74cd9b2e22ff42182822e7566,45315d610e0c7fc2e48cdcba0cde0c455c11b14911725f5bb539c3f1ff46ea0b,0x22b4253e79ceebd4535215237611411f93a505ca135ba4f19309c744a9ea74cc,confirmed,unit-52-shipped-20241210T120000-5564,"{""carrier"": ""UPS"", ""container_id"": ""CNT986209""}",2024-12-10 12:04:00+00
263,52,1,3,inspected,New York Fulfillment Center,40.7128,-74.006,2024-12-13 14:00:00+00,c7e28c6fd4d00d28c1aa1558cb0ec5e97b8418808276fc46391de2ec3dfffb11,0000000000000000000000000000000000000000000000000000000000000000,0xf82af9323b005dcfb65f3840d408242e489e0725675d4f3c9cae4eadecfbf663,confirmed,unit-52-inspected-20241213T140000-2101,{},2024-12-13 14:05:00+00
264,53,25,8,inspected,Sao Paulo Depot,-23.5505,-46.6333,2024-09-02 20:00:00+00,19cd5305227ce8a3a25b37b62f4495793604ad057f782ca62847831b1d2fb7f9,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-53-inspected-20240902T200000-3209,{},2024-09-02 20:04:00+00
265,53,25,10,manufactured,New York Fulfillment Center,40.7128,-74.006,2025-05-13 00:00:00+00,ef0db12686c2fea0bcadc66a6696ca4b44115c8f4e8415acfcc34bfff0854513,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-53-manufactured-20250513T000000-5381,"{""batch_no"": ""B5477"", ""line"": ""C""}",2025-05-13 00:04:00+00
266,53,13,2,shipped,Rotterdam Distribution Hub,51.9244,4.4777,2025-05-13 14:00:00+00,9348b0211c4930db9830e8d6aaacf0dad9a652b5ab0e0e0061baff9bcc6f16e9,bdac66ce2a1123b836003f253e75b606a04342f6ca6aad890700dcce51763f88,0x64e24154e49b30b7a4505c822e508dbf12cb7664c203f224059a7b4eb76905e2,confirmed,unit-53-shipped-20250513T140000-2503,"{""carrier"": ""FedEx"", ""container_id"": ""CNT494468""}",2025-05-13 14:04:00+00
267,53,25,5,inspected,Hamburg Container Yard,53.5511,9.9937,2025-05-15 00:00:00+00,bdac66ce2a1123b836003f253e75b606a04342f6ca6aad890700dcce51763f88,ef0db12686c2fea0bcadc66a6696ca4b44115c8f4e8415acfcc34bfff0854513,0xbd1058ef73c2848567d7d3f586dcdeb5235210ac2781ad56775a22a8917ce410,confirmed,unit-53-inspected-20250515T000000-1100,"{""inspector_notes"": ""passed"", ""score"": 93.5}",2025-05-15 00:05:00+00
268,53,14,8,received,Hamburg Container Yard,53.5511,9.9937,2025-05-16 00:00:00+00,0dc1cb7b264403c2bd1dcd6f516cc965aa00be9377aac62b7ede51c0ccdeca41,9348b0211c4930db9830e8d6aaacf0dad9a652b5ab0e0e0061baff9bcc6f16e9,0xe2cdd2f7b63c1369b50a253c0cc365eb994c3a802fd6630e4cab85ed191c9883,confirmed,unit-53-received-20250516T000000-7062,"{""dock"": ""D11"", ""condition"": ""good""}",2025-05-16 00:04:00+00
269,53,20,2,sold,Shenzhen Factory Floor 2,22.5431,114.0579,2025-05-16 20:00:00+00,02a496ce9636674862afd00f7ae30e5b3d4b4fe227752fe37c514d725b3c58bb,0dc1cb7b264403c2bd1dcd6f516cc965aa00be9377aac62b7ede51c0ccdeca41,0x727c02ddc6e2c669a282bf3086ae87765f397902b7e6f1807831fb2ebbed93d7,confirmed,unit-53-sold-20250516T200000-3579,"{""order_id"": ""ORD16522"", ""channel"": ""wholesale""}",2025-05-16 20:01:00+00
270,54,15,7,manufactured,Singapore Logistics Hub,1.3521,103.8198,2024-05-19 00:00:00+00,12574123c2cc4f4a2b56233f73727ae40d59e36149676a5fdbe9cf0366fe0658,0000000000000000000000000000000000000000000000000000000000000000,0xb786bc9c056122e96d7f7b728860d9e4d857fb0463cd9ca1724d1dd0e65f24b7,confirmed,unit-54-manufactured-20240519T000000-7785,"{""batch_no"": ""B9394"", ""line"": ""A""}",2024-05-19 00:03:00+00
271,54,20,9,received,Shenzhen Factory Floor 2,22.5431,114.0579,2024-11-19 16:00:00+00,4c14d80018aa93cb84490ea309243bae8c738f40a3d84018b1119bd42d18c566,0000000000000000000000000000000000000000000000000000000000000000,0xfb1303bad32110ee27b13fea4f6aa41de88b947b804d842c25e2e24378789c94,confirmed,unit-54-received-20241119T160000-3352,{},2024-11-19 16:02:00+00
272,55,4,5,manufactured,Tokyo QA Lab,35.6762,139.6503,2024-08-08 00:00:00+00,118dbc6c5cddc8052db65c3aba90d3a1f73179ced3bd5eab1f5866849348c1ba,0000000000000000000000000000000000000000000000000000000000000000,0xbb5fb89d66f90d8c66eda69a413b7261129631526c23e2d73216e92e631cf8fb,confirmed,unit-55-manufactured-20240808T000000-9633,"{""batch_no"": ""B1744"", ""line"": ""A""}",2024-08-08 00:03:00+00
273,55,13,10,inspected,Shenzhen Factory Floor 2,22.5431,114.0579,2024-08-08 04:00:00+00,d0a22e63c006cd77df1e4ccbd9823d24b4b59bfc4160dff99443ff5cfb60d79b,118dbc6c5cddc8052db65c3aba90d3a1f73179ced3bd5eab1f5866849348c1ba,0x982319243d3bc807e8b8c1a2bd19f1eefedaeacd46a9eb590ddedcbb99ac8534,confirmed,unit-55-inspected-20240808T040000-4349,"{""inspector_notes"": ""passed"", ""score"": 96.5}",2024-08-08 04:03:00+00
274,55,25,5,shipped,Mumbai Inspection Center,19.076,72.8777,2024-08-11 18:00:00+00,d45e0e3d7d17144447c8672095c72f53b9b67b038beb6ca180f32542de6d264a,d0a22e63c006cd77df1e4ccbd9823d24b4b59bfc4160dff99443ff5cfb60d79b,,pending,unit-55-shipped-20240811T180000-2965,"{""carrier"": ""UPS"", ""container_id"": ""CNT284229""}",2024-08-11 18:05:00+00
275,56,13,3,shipped,,,,2024-07-08 16:00:00+00,e142af2bbcb335717dc10331924135213abc0b06a98aca6e5c6fb334ba3076d1,0000000000000000000000000000000000000000000000000000000000000000,0xc3e4894dafa1f86dec0047c0e26aace1206b3fe885fb2de35cd1c4c5f8af7fdd,confirmed,unit-56-shipped-20240708T160000-6228,{},2024-07-08 16:04:00+00
276,56,18,4,manufactured,Mexico City Assembly Plant,19.4326,-99.1332,2024-07-13 00:00:00+00,9671f0f16349de1f81d79e80f8903c00874fec29bf8627d04ef82b46ad295067,0000000000000000000000000000000000000000000000000000000000000000,0xaaaaf803e1aca16bae439c7dcdcf8037ddcd242e4448334fb9ab7119d9a69b8d,confirmed,unit-56-manufactured-20240713T000000-2180,"{""batch_no"": ""B1693"", ""line"": ""B""}",2024-07-13 00:05:00+00
277,56,1,8,inspected,Los Angeles Port Terminal,33.7406,-118.2706,2024-07-14 20:00:00+00,5b5f0db92b059add13df77f539877500aac8f5137dbc8ead2618c1f27a010eb6,9671f0f16349de1f81d79e80f8903c00874fec29bf8627d04ef82b46ad295067,0xc27ef8a09ac225d147542fced9f109eeb169f8ad631b6c5cfd99746d64486f83,confirmed,unit-56-inspected-20240714T200000-8033,"{""inspector_notes"": ""passed with rework"", ""score"": 94.6}",2024-07-14 20:04:00+00
278,56,4,3,shipped,Mexico City Assembly Plant,19.4326,-99.1332,2024-07-20 16:00:00+00,b6223694a22ea21b0907d644a6de59c6b57670bdb822f5f94e9ef7e38e0a3fce,e142af2bbcb335717dc10331924135213abc0b06a98aca6e5c6fb334ba3076d1,0x47da842b2fc287a480442269a7083bfc220309c99ed7d5b29b8a1137f9f25211,failed,unit-56-shipped-20240720T160000-4648,{},2024-07-20 16:01:00+00
279,56,10,1,shipped,Chicago Regional Warehouse,41.8781,-87.6298,2025-04-24 06:00:00+00,a2a3b83ac8c56f034e90723544aff4a738e9889056345e8ff306eb75fcfb92a3,b6223694a22ea21b0907d644a6de59c6b57670bdb822f5f94e9ef7e38e0a3fce,0x97dc640b574a44e3b010370d9cbf53c7ead8e9a4e7b573176a70af51c120d8bf,confirmed,unit-56-shipped-20250424T060000-2922,{},2025-04-24 06:02:00+00
280,57,13,1,manufactured,Hamburg Container Yard,53.5511,9.9937,2024-02-28 00:00:00+00,237c6dbb007511a9ae519f10f62d29cb63e131cc058e6d5be3b16e786edd58cc,0000000000000000000000000000000000000000000000000000000000000000,0x2102e65889f7f4289470b1837b55e4a8843ffdf4be6f896aee128bfd35542316,failed,unit-57-manufactured-20240228T000000-8538,"{""batch_no"": ""B6928"", ""line"": ""A""}",2024-02-28 00:00:00+00
281,57,14,2,inspected,Chicago Regional Warehouse,41.8781,-87.6298,2024-03-01 11:00:00+00,cc250c4d5282ccf01e27da068515da0bf31e9b21d874aaa16ca6f89273e247a3,237c6dbb007511a9ae519f10f62d29cb63e131cc058e6d5be3b16e786edd58cc,0x64de290afb72547629436f4335277778e5435db28d8b68d1fd311150eefe986c,confirmed,unit-57-inspected-20240301T110000-7560,"{""inspector_notes"": ""minor defect noted"", ""score"": 98.1}",2024-03-01 11:03:00+00
282,57,24,6,shipped,Chicago Regional Warehouse,41.8781,-87.6298,2024-03-02 20:00:00+00,644add72caeb2e18ba8dd763751ac641e01907238ac6c1b3218bfa91b1249f5a,cc250c4d5282ccf01e27da068515da0bf31e9b21d874aaa16ca6f89273e247a3,,pending,unit-57-shipped-20240302T200000-3754,"{""carrier"": ""Maersk"", ""container_id"": ""CNT656379""}",2024-03-02 20:00:00+00
283,57,1,7,shipped,Shenzhen Factory Floor 2,22.5431,114.0579,2024-07-21 16:00:00+00,a8931f616e651c2c5b210e6b6168c1988f9a4d055dc2d6a50a9cab88b88f862b,0000000000000000000000000000000000000000000000000000000000000000,,simulated,unit-57-shipped-20240721T160000-7326,{},2024-07-21 16:02:00+00
284,57,22,9,inspected,Chicago Regional Warehouse,41.8781,-87.6298,2024-07-30 09:00:00+00,441b3914d465e755af9bedf3b59c1df362342f57d02d3275b6dd00840857a80b,a8931f616e651c2c5b210e6b6168c1988f9a4d055dc2d6a50a9cab88b88f862b,0x6a45ab12404215dff8db2711c2a4039bf438fa0f20afda8534b8071a443017ed,confirmed,unit-57-inspected-20240730T090000-3869,{},2024-07-30 09:03:00+00
285,58,15,7,received,Dallas Retail Store #12,32.7767,-96.797,2024-02-11 21:00:00+00,1aa7c9cf4545c8db3402aa9706a40fe32894f6fd9aee7617ecbe0af96d6f7b9f,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-58-received-20240211T210000-9835,{},2024-02-11 21:00:00+00
286,58,25,6,manufactured,Hamburg Container Yard,53.5511,9.9937,2024-04-09 00:00:00+00,44cd6d06f26516c6aa571d2bbdd1b5ab838a6321e1fa3d9c8afef65548434a9e,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-58-manufactured-20240409T000000-4871,"{""batch_no"": ""B5193"", ""line"": ""A""}",2024-04-09 00:00:00+00
287,58,6,10,inspected,Rotterdam Distribution Hub,51.9244,4.4777,2024-04-09 13:00:00+00,0594fd6aa74a3282e23ed717ba7937fa0efafc07d87f063b7139fdbe5cc08fb8,44cd6d06f26516c6aa571d2bbdd1b5ab838a6321e1fa3d9c8afef65548434a9e,,simulated,unit-58-inspected-20240409T130000-3902,"{""inspector_notes"": ""passed with rework"", ""score"": 92.4}",2024-04-09 13:05:00+00
288,58,25,10,shipped,,,,2024-04-14 02:00:00+00,3cf2f6ae8b77a57c66b572f430620c2e6c80efeb98cdbb93b567569e2e0db2e2,0594fd6aa74a3282e23ed717ba7937fa0efafc07d87f063b7139fdbe5cc08fb8,,simulated,unit-58-shipped-20240414T020000-6295,"{""carrier"": ""DHL"", ""container_id"": ""CNT258290""}",2024-04-14 02:01:00+00
289,58,12,9,sold,Los Angeles Port Terminal,33.7406,-118.2706,2024-04-16 04:00:00+00,ede454823429405783fa49693773e316d198d7ab9ddb7066c85e869858a60bbf,007f6b1ad1269b68b6156ba18a7ec59095d4403d9b8ce0f016beaf4d4f1f9bd4,0xdd907538cc66e9925dc49ff8d2519d6ca5a92799559f08833c279498efc443d9,confirmed,unit-58-sold-20240416T040000-8565,"{""order_id"": ""ORD17456"", ""channel"": ""online""}",2024-04-16 04:02:00+00
290,58,15,2,received,Singapore Logistics Hub,1.3521,103.8198,2024-04-16 12:00:00+00,007f6b1ad1269b68b6156ba18a7ec59095d4403d9b8ce0f016beaf4d4f1f9bd4,3cf2f6ae8b77a57c66b572f430620c2e6c80efeb98cdbb93b567569e2e0db2e2,0xde3d34bfcb5e8ea137f72a0d2640fd4c3844525250142be9161cc5a3beaf1f51,confirmed,unit-58-received-20240416T120000-5961,"{""dock"": ""D19"", ""condition"": ""good""}",2024-04-16 12:02:00+00
291,59,21,1,sold,Mexico City Assembly Plant,19.4326,-99.1332,2024-01-18 02:00:00+00,caec724770f3dc156feafc862172166d8491917ac8c10148afb1541849fd30d7,0000000000000000000000000000000000000000000000000000000000000000,0x8641a1071a35422d4a7c60d1da5f1dea1b627baf144311b029bafe99a3833aac,confirmed,unit-59-sold-20240118T020000-1794,{},2024-01-18 02:02:00+00
292,59,21,2,manufactured,New York Fulfillment Center,40.7128,-74.006,2024-02-09 00:00:00+00,e4d079e399f808e903f559dfc4464641859c55b489fbf803db7b9e3b131d1881,0000000000000000000000000000000000000000000000000000000000000000,0x1b51f4041978093e66291ee74a71de8fe60c8be92cd293e3f34025620593e660,confirmed,unit-59-manufactured-20240209T000000-7299,"{""batch_no"": ""B1672"", ""line"": ""B""}",2024-02-09 00:03:00+00
293,59,11,2,shipped,Mexico City Assembly Plant,19.4326,-99.1332,2024-02-11 04:00:00+00,14b0066877ee5eec31afa39a421e26f8c612ab09839e31960880b3b9a40942a5,113cd389962e8fc16b0dbdccc73592069d322a61305fe1b321c8f70fe887e642,0xe1bf33b2740cfa4b613620f204bb31e79e9a5ae09f255d41ff08258dee7fee63,confirmed,unit-59-shipped-20240211T040000-1641,"{""carrier"": ""UPS"", ""container_id"": ""CNT560767""}",2024-02-11 04:01:00+00
294,59,19,4,inspected,Hamburg Container Yard,53.5511,9.9937,2024-02-11 16:00:00+00,113cd389962e8fc16b0dbdccc73592069d322a61305fe1b321c8f70fe887e642,e4d079e399f808e903f559dfc4464641859c55b489fbf803db7b9e3b131d1881,0xd6a88b54a27ef39cb3af6b26362d043eeaaff4665060739c4e1b00e24539322e,confirmed,unit-59-inspected-20240211T160000-9214,"{""inspector_notes"": ""passed"", ""score"": 91.8}",2024-02-11 16:04:00+00
295,59,4,2,inspected,Mexico City Assembly Plant,19.4326,-99.1332,2024-03-17 07:00:00+00,1ff69ec9e4a2cd7fc13ef41d6119c7746ab4afde063b893787567580b2aeeb5f,caec724770f3dc156feafc862172166d8491917ac8c10148afb1541849fd30d7,0xf3d732e9351b8e156df685dacbac24aeb9b9c5198c6ff06218cdd5ea47f5aabe,confirmed,unit-59-inspected-20240317T070000-9625,{},2024-03-17 07:03:00+00
296,60,20,3,manufactured,Hamburg Container Yard,53.5511,9.9937,2024-09-24 00:00:00+00,afd6926ec891db085fc35e25545678f4cff5e9fd03b348969ce0efe3efc754c5,0000000000000000000000000000000000000000000000000000000000000000,0x675aa76c0c808fae9310b01c143a5177d761f530dc8cf3a4dd46be340ee2ef3f,confirmed,unit-60-manufactured-20240924T000000-5634,"{""batch_no"": ""B6543"", ""line"": ""C""}",2024-09-24 00:02:00+00
297,60,10,7,received,Rotterdam Distribution Hub,51.9244,4.4777,2024-09-25 18:00:00+00,1ed48431d091891005adbb3b3bba5d053e62fd88c00edefa2d4537c3c0568027,da3507692c1ad34568f6ac8c45354f9cc723ab395997e2b026b78a8322a575ef,0x1128d2616103d55958a4ab82e876410403ecd7a47f2f01be9ceae7097b8d06d4,confirmed,unit-60-received-20240925T180000-6072,"{""dock"": ""D11"", ""condition"": ""good""}",2024-09-25 18:03:00+00
298,60,20,1,inspected,,,,2024-09-25 22:00:00+00,834ca4e11bc31ba3735ae320ab79f10ec52acd654c3df2fd204781ed6a785e8b,afd6926ec891db085fc35e25545678f4cff5e9fd03b348969ce0efe3efc754c5,0x63cb09baf5feacb81acb0b2c7c75e131ff740ae673322d4da7565c7ae3a1c600,confirmed,unit-60-inspected-20240925T220000-2079,"{""inspector_notes"": ""passed with rework"", ""score"": 95.2}",2024-09-25 22:00:00+00
299,60,10,5,shipped,Sao Paulo Depot,-23.5505,-46.6333,2024-09-25 22:00:00+00,da3507692c1ad34568f6ac8c45354f9cc723ab395997e2b026b78a8322a575ef,834ca4e11bc31ba3735ae320ab79f10ec52acd654c3df2fd204781ed6a785e8b,,pending,unit-60-shipped-20240925T220000-6461,"{""carrier"": ""FedEx"", ""container_id"": ""CNT466813""}",2024-09-25 22:03:00+00
300,60,22,9,sold,Los Angeles Port Terminal,33.7406,-118.2706,2024-10-03 16:00:00+00,312b1e0b3cd74a3bc7ba77742a4dd2373110094b013342e41324e80efb5c391e,1ed48431d091891005adbb3b3bba5d053e62fd88c00edefa2d4537c3c0568027,0xa91cea8eca0baf6789718c034e2b350bb1e30013a25541ae9113e778371f19b8,confirmed,unit-60-sold-20241003T160000-9331,"{""order_id"": ""ORD57526"", ""channel"": ""online""}",2024-10-03 16:05:00+00
